Id,repo,issue_id,title,body,user,state,comments,created_at,closed_at,assignee,labels,milestone,PR,type
9677,request/request,64,Add request/response times to response object,Great library. Would it be possible to put the time  in ms  that the request took to execute into the response object? ,sentientmatter,closed,9,2011-08-20 18:03:07,2014-08-27 23:43:55,,EasyFix,FeatureRequest,NeedsCode,,,0,1
9676,request/request,65,Should content type default to  application/x www form urlencoded  for POST requests?,Here s the backstory: I was trying to use request to make a POST request to a server running express. I kept on getting 500s  but it would work when I used curl. After four hours of trying to figure out wtf is wrong  I find out the server is using express.bodyParser and assuming req.body would exist  however the bodyParser middleware only populates body on POST and only if the application/x www form urlencoded content type is set  which curl sets automatically when you POST .   So  this patch sets the content type to be application/x www form urlencoded if the user hasn t already set one. It s not perfect  because it detects if it s set only by the one particular capitalization scheme  but it is consist with the rest of the code in that way. ,brianloveswords,closed,3,2011-08-21 01:53:36,2011-08-25 09:08:58,,,,1,1
9675,request/request,66,Do not overwrite established content type headers for read stream deliver,Do not overwrite established content type headers for read stream deliveries. Affects any and all upper libraries  e.g. cloudfiles  ,voodootikigod,closed,0,2011-08-22 14:11:51,2011-08-22 16:48:09,,,,1,1
9674,request/request,67,fixed global variable leaks,,aheckmann,closed,0,2011-08-27 05:16:57,2011-08-27 05:20:17,,,,1,1
9673,request/request,68,Automatic parsing of the url optional. ,Use case:  This works http://where.yahooapis.com/v1/places and .q  barc 2A   .type 7  ;count=6?format=json appid=  This doesn t http://where.yahooapis.com/v1/places and .q  27barc 2A 27  .type 7  ;count=6?format=json appid= ,masylum,closed,4,2011-08-31 10:04:10,2011-10-26 01:49:18,,,,1,1
9672,request/request,69,Flatten chunked requests properly,Just appending to a string can have disastrous effects.  Failing test and fix. ,isaacs,closed,0,2011-09-04 19:52:59,2011-09-05 15:56:24,,,,1,1
9671,request/request,70,add test script to package.json,It s very hard to retrain my fingers to _not_ type  npm test  to run all the tests.  Plus  this is good for CI hooks and such.  Also: looks like the timeout test is failing on node 0.4.11. ,isaacs,closed,4,2011-09-04 20:02:50,2011-09-05 15:58:51,,,,1,1
9670,request/request,71,Strict SSL behavior,I d like to add two options: 1.  strictSSL  flag: Validate the server s certificate  and treat it as an error if there are any problems with it.   This includes self signed certificates.  2.  ca    key    cert : Just pass through to the same fields in node s request options.  I m envisioning something like this:      javascript if  options.strictSSL     res.connection.pair.cleartext.authorized      var er = new Error res.connection.pair.cleartext.authorizationError    // abort the request  call cb with the error   // do not upload any bytes.  this is now a security risk.   // maybe should happen even before headers are sent    // since they might include Authorization info?       ,isaacs,closed,1,2011-09-04 21:20:14,2011-09-05 15:58:23,,,,0,1
9669,request/request,72,progression callbacks,For wiring up to progress bars  it d be nice to have insight into: 1. How much of the total expected request body has been uploaded. 2. How much of the total expected response body has been downloaded.  HTTP requests can look at the Content Length  and fs streams can stat the file and check the size.  This will make it much easier to integrate with things like https://github.com/substack/node multimeter ,isaacs,closed,6,2011-09-04 21:29:23,2012-02-18 04:46:17,,,,0,1
9668,request/request,73,Fix  71 Respect the strictSSL flag,Well that was a lot easier than I thought it d be.  Didn t realize when I posted the issue that the request object s members are passed through to https.request by default anyway :  ,isaacs,closed,0,2011-09-04 21:45:35,2011-09-05 15:58:22,,,,1,1
9667,request/request,74,Exception thrown when you change encoding and get a non buffer in the data event,@mikeal @isaacs this breaks nano s binary tests   returns an exception  Here is the stack trace plus instructions to reproduce:  https://gist.github.com/ff40d9ce9b73d9394702  Is this my mistake  did some assumption in  request  changed without me noticing it?  Nuno ,dscape,closed,2,2011-09-09 16:43:12,2012-02-18 04:46:06,,,,0,1
9666,request/request,75,fixes non buffers in data event issue,[main test body] fixes non buffers in data event issue when setting encoding manually   added unit test to test/test body.js   fixed bug by checking if chunk is buffer in main.js   fixes  74 ,dscape,closed,4,2011-09-09 16:47:14,2011-09-09 18:24:45,,,,1,1
9665,request/request,76,Bug when a request fails and a timeout is set,Hello   When using a timeout and getting an error on the request  2 errors are emitted because the timeout is never cleared  this commit fixes it.  Regards ,Marsup,closed,1,2011-09-11 00:04:42,2011-09-11 05:53:26,,,,1,1
9664,request/request,77,Another SSL issue,This program just fails silently  and also appears to kill node.   Killing the runtime is bad   not sure if the problem is in request  or lower down...  var request = require  request  ; var options =     uri: https://groups.google.com/forum/  msg/scala debate/do1i Lrhm_c/cvJY9UeSKPUJ     request options  function  error  response  body      debugger;   console.log  callme  ;   if   error    response.statusCode == 200        console.log body ; // Print the google web page.       console.log error ;    ,twleung,closed,3,2011-09-15 18:37:53,2011-09-27 21:05:55,,,,0,1
9663,request/request,78,Don t try to do strictSSL for non ssl connections,,isaacs,closed,1,2011-09-16 21:55:13,2011-09-17 15:56:55,,,,1,1
9662,request/request,79,Proxy auth bug,Fix for https://github.com/isaacs/npm/issues/1410 ,isaacs,closed,0,2011-09-16 22:22:21,2011-09-17 15:56:56,,,,1,1
9661,request/request,80,Displaying images to a client...,So I am writing a simple proxy.  The following code works for html and text fine  however for images I just get an error   The image  http://localhost:3000/foo.com/image.jpg  cannot be displayed because it contains errors.  I have upgraded to the latest version on github and confirmed it s using that code by waking in some console logs in where the chunks are being added.  Not sure what I m doing wrong       app.get / / [^ /]    /.  /  function req res          var target_host = req.params[0]        target_path = req.params[1];        request  uri: http://    target_host   target_path   function error  response  content                res.write content ;             res.end  ;         ;        ,johnwards,closed,9,2011-09-19 20:06:52,2011-09-20 04:16:50,,,,0,1
9660,request/request,81,Enhance redirect handling,Enhance redirect handling:  1   response._redirectsFollowed  reports the total number of redirects followed instead of being reset to  0 ;  2  add  response.redirects   an array of the  response.statusCode  and  response.headers.location  for each redirect. ,danmactough,closed,4,2011-09-20 17:26:11,2011-09-28 15:38:46,,,,1,1
9659,request/request,82,Handle cookies,I stumbled upon a page that set cookies in the redirection. I don t know if it is part of the http spec or not  but I had to change the redirection code within request to handle this.   Since request does not handle cookies itself  it might make sense to build a generic callback where the caller can play with the headers etc.  Thanks  Julien.  _Mikeal changed the title to add more generic support for cookies._ ,juggy,closed,15,2011-09-27 02:22:34,2012-01-25 00:49:07,,,,0,1
9658,request/request,83,POST Redirects,Line 251 of main.js has  self.method  ==  POST      as a condition to the redirect.    Unfortunately  the increasingly common Post/Redirect/Get  PRG  http://en.wikipedia.org/wiki/Post/Redirect/Get pattern  where a redirect will be returned from a post to avoid the risk of POST duplication doesn t work.    In this case  the redirect should use a GET as usual after the POST has returned the redirect.  Would you consider  perhaps  a flag to override this default behavior? ,rwadkins,closed,1,2011-09-29 20:41:37,2011-10-03 14:26:13,,,,0,1
